image_name,ra_deg,dec_deg,orientation_class
stars-181.png,25.0,-85.0,1
stars-182.png,25.0,-80.0,1
stars-183.png,25.0,-75.0,1
stars-184.png,25.0,-70.0,1
stars-185.png,25.0,-65.0,1
stars-186.png,25.0,-60.0,1
stars-187.png,25.0,-55.0,8
stars-188.png,25.0,-50.0,8
stars-189.png,25.0,-45.0,8
stars-190.png,25.0,-40.0,8
stars-191.png,25.0,-35.0,8
stars-192.png,25.0,-30.0,8
stars-193.png,25.0,-25.0,8
stars-194.png,25.0,-20.0,8
stars-195.png,25.0,-15.0,8
stars-196.png,25.0,-10.0,8
stars-197.png,25.0,-5.0,11
stars-198.png,25.0,0.0,11
stars-199.png,25.0,5.0,11
stars-200.png,25.0,10.0,11
stars-201.png,25.0,15.0,11
stars-202.png,25.0,20.0,11
stars-203.png,25.0,25.0,11
stars-204.png,25.0,30.0,11
stars-205.png,25.0,35.0,11
stars-206.png,25.0,40.0,11
stars-207.png,25.0,45.0,11
stars-208.png,25.0,50.0,11
stars-209.png,25.0,55.0,11
stars-210.png,25.0,60.0,11
stars-211.png,25.0,65.0,5
stars-212.png,25.0,70.0,5
stars-213.png,25.0,75.0,5
stars-214.png,25.0,80.0,5
stars-215.png,25.0,85.0,5
stars-216.png,30.0,-90.0,1
stars-217.png,30.0,-85.0,1
stars-218.png,30.0,-80.0,1
stars-219.png,30.0,-75.0,1
stars-220.png,30.0,-70.0,1
stars-221.png,30.0,-65.0,1
stars-222.png,30.0,-60.0,1
stars-223.png,30.0,-55.0,8
stars-224.png,30.0,-50.0,8
stars-225.png,30.0,-45.0,8
stars-226.png,30.0,-40.0,8
stars-227.png,30.0,-35.0,8
stars-228.png,30.0,-30.0,8
stars-229.png,30.0,-25.0,8
stars-230.png,30.0,-20.0,8
stars-231.png,30.0,-15.0,8
stars-232.png,30.0,-10.0,8
stars-233.png,30.0,-5.0,11
stars-234.png,30.0,0.0,11
stars-235.png,30.0,5.0,11
stars-236.png,30.0,10.0,11
stars-237.png,30.0,15.0,11
stars-238.png,30.0,20.0,11
stars-239.png,30.0,25.0,11
stars-240.png,30.0,30.0,11
stars-241.png,30.0,35.0,11
stars-242.png,30.0,40.0,11
stars-243.png,30.0,45.0,11
stars-244.png,30.0,50.0,11
stars-245.png,30.0,55.0,11
stars-246.png,30.0,60.0,11
stars-247.png,30.0,65.0,5
stars-248.png,30.0,70.0,5
stars-249.png,30.0,75.0,5
stars-250.png,30.0,80.0,5
stars-251.png,30.0,85.0,5
stars-252.png,35.0,-90.0,1
stars-253.png,35.0,-85.0,1
stars-254.png,35.0,-80.0,1
stars-255.png,35.0,-75.0,1
stars-256.png,35.0,-70.0,1
stars-257.png,35.0,-65.0,1
stars-258.png,35.0,-60.0,1
stars-259.png,35.0,-55.0,8
stars-260.png,35.0,-50.0,8
stars-261.png,35.0,-45.0,8
stars-262.png,35.0,-40.0,8
stars-263.png,35.0,-35.0,8
stars-264.png,35.0,-30.0,8
stars-265.png,35.0,-25.0,8
stars-266.png,35.0,-20.0,8
stars-267.png,35.0,-15.0,8
stars-268.png,35.0,-10.0,8
stars-269.png,35.0,-5.0,8
stars-270.png,35.0,0.0,11
stars-271.png,35.0,5.0,11
stars-272.png,35.0,10.0,11
stars-273.png,35.0,15.0,11
stars-274.png,35.0,20.0,11
stars-275.png,35.0,25.0,11
stars-276.png,35.0,30.0,11
stars-277.png,35.0,35.0,11
stars-278.png,35.0,40.0,11
stars-279.png,35.0,45.0,11
stars-280.png,35.0,50.0,11
stars-281.png,35.0,55.0,11
stars-282.png,35.0,60.0,11
stars-283.png,35.0,65.0,5
stars-284.png,35.0,70.0,5
stars-285.png,35.0,75.0,5
stars-286.png,35.0,80.0,5
stars-287.png,35.0,85.0,5
stars-288.png,40.0,-90.0,1
stars-289.png,40.0,-85.0,1
stars-290.png,40.0,-80.0,1
stars-291.png,40.0,-75.0,1
stars-292.png,40.0,-70.0,1
stars-293.png,40.0,-65.0,1
stars-294.png,40.0,-60.0,1
stars-295.png,40.0,-55.0,8
stars-296.png,40.0,-50.0,8
stars-297.png,40.0,-45.0,8
stars-298.png,40.0,-40.0,8
stars-299.png,40.0,-35.0,8
stars-300.png,40.0,-30.0,8
stars-301.png,40.0,-25.0,8
stars-302.png,40.0,-20.0,8
stars-303.png,40.0,-15.0,8
stars-304.png,40.0,-10.0,8
stars-305.png,40.0,-5.0,8
stars-306.png,40.0,0.0,11
stars-307.png,40.0,5.0,11
stars-308.png,40.0,10.0,11
stars-309.png,40.0,15.0,11
stars-310.png,40.0,20.0,11
stars-311.png,40.0,25.0,11
stars-312.png,40.0,30.0,11
stars-313.png,40.0,35.0,11
stars-314.png,40.0,40.0,11
stars-315.png,40.0,45.0,11
stars-316.png,40.0,50.0,11
stars-317.png,40.0,55.0,11
stars-318.png,40.0,60.0,11
stars-319.png,40.0,65.0,5
stars-320.png,40.0,70.0,5
stars-321.png,40.0,75.0,5
stars-322.png,40.0,80.0,5
stars-323.png,40.0,85.0,5
stars-324.png,45.0,-90.0,1
stars-325.png,45.0,-85.0,1
stars-326.png,45.0,-80.0,1
stars-327.png,45.0,-75.0,1
stars-328.png,45.0,-70.0,1
stars-329.png,45.0,-65.0,1
stars-330.png,45.0,-60.0,1
stars-331.png,45.0,-55.0,8
stars-332.png,45.0,-50.0,8
stars-333.png,45.0,-45.0,8
stars-334.png,45.0,-40.0,8
stars-335.png,45.0,-35.0,8
stars-336.png,45.0,-30.0,8
stars-337.png,45.0,-25.0,8
stars-338.png,45.0,-20.0,8
stars-339.png,45.0,-15.0,8
stars-340.png,45.0,-10.0,8
stars-341.png,45.0,-5.0,8
stars-342.png,45.0,0.0,8
stars-343.png,45.0,5.0,11
stars-344.png,45.0,10.0,11
stars-345.png,45.0,15.0,11
stars-346.png,45.0,20.0,11
stars-347.png,45.0,25.0,11
stars-348.png,45.0,30.0,11
stars-349.png,45.0,35.0,11
stars-350.png,45.0,40.0,11
stars-351.png,45.0,45.0,11
stars-352.png,45.0,50.0,11
stars-353.png,45.0,55.0,11
stars-354.png,45.0,60.0,5
stars-355.png,45.0,65.0,5
stars-356.png,45.0,70.0,5
stars-357.png,45.0,75.0,5
stars-358.png,45.0,80.0,5
stars-359.png,45.0,85.0,5
stars-360.png,50.0,-90.0,1
stars-361.png,50.0,-85.0,1
stars-362.png,50.0,-80.0,1
stars-363.png,50.0,-75.0,1
stars-364.png,50.0,-70.0,1
stars-365.png,50.0,-65.0,1
stars-366.png,50.0,-60.0,8
stars-367.png,50.0,-55.0,8
stars-368.png,50.0,-50.0,8
stars-369.png,50.0,-45.0,8
stars-370.png,50.0,-40.0,8
stars-371.png,50.0,-35.0,8
stars-372.png,50.0,-30.0,8
stars-373.png,50.0,-25.0,8
stars-374.png,50.0,-20.0,8
stars-375.png,50.0,-15.0,8
stars-376.png,50.0,-10.0,8
stars-377.png,50.0,-5.0,8
stars-378.png,50.0,0.0,8
stars-379.png,50.0,5.0,11
stars-380.png,50.0,10.0,11
stars-381.png,50.0,15.0,11
stars-382.png,50.0,20.0,11
stars-383.png,50.0,25.0,11
stars-384.png,50.0,30.0,11
stars-385.png,50.0,35.0,11
stars-386.png,50.0,40.0,11
stars-387.png,50.0,45.0,11
stars-388.png,50.0,50.0,11
stars-389.png,50.0,55.0,11
stars-390.png,50.0,60.0,5
stars-391.png,50.0,65.0,5
stars-392.png,50.0,70.0,5
stars-393.png,50.0,75.0,5
stars-394.png,50.0,80.0,5
stars-395.png,50.0,85.0,5
stars-396.png,55.0,-90.0,1
stars-397.png,55.0,-85.0,1
stars-398.png,55.0,-80.0,1
stars-399.png,55.0,-75.0,1
stars-400.png,55.0,-70.0,1
stars-401.png,55.0,-65.0,1
stars-402.png,55.0,-60.0,8
stars-403.png,55.0,-55.0,8
stars-404.png,55.0,-50.0,8
stars-405.png,55.0,-45.0,8
stars-406.png,55.0,-40.0,8
stars-407.png,55.0,-35.0,8
stars-408.png,55.0,-30.0,8
stars-409.png,55.0,-25.0,8
stars-410.png,55.0,-20.0,8
stars-411.png,55.0,-15.0,8
stars-412.png,55.0,-10.0,8
stars-413.png,55.0,-5.0,8
stars-414.png,55.0,0.0,8
stars-415.png,55.0,5.0,8
stars-416.png,55.0,10.0,11
stars-417.png,55.0,15.0,11
stars-418.png,55.0,20.0,11
stars-419.png,55.0,25.0,11
stars-420.png,55.0,30.0,11
stars-421.png,55.0,35.0,11
stars-422.png,55.0,40.0,11
stars-423.png,55.0,45.0,11
stars-424.png,55.0,50.0,11
stars-425.png,55.0,55.0,11
stars-426.png,55.0,60.0,5
stars-427.png,55.0,65.0,5
stars-428.png,55.0,70.0,5
stars-429.png,55.0,75.0,5
stars-430.png,55.0,80.0,5
stars-431.png,55.0,85.0,5
stars-432.png,60.0,-90.0,1
stars-433.png,60.0,-85.0,1
stars-434.png,60.0,-80.0,1
stars-435.png,60.0,-75.0,1
stars-436.png,60.0,-70.0,1
stars-437.png,60.0,-65.0,1
stars-438.png,60.0,-60.0,8
stars-439.png,60.0,-55.0,8
stars-440.png,60.0,-50.0,8
stars-441.png,60.0,-45.0,8
stars-442.png,60.0,-40.0,8
stars-443.png,60.0,-35.0,8
stars-444.png,60.0,-30.0,8
stars-445.png,60.0,-25.0,8
stars-446.png,60.0,-20.0,8
stars-447.png,60.0,-15.0,8
stars-448.png,60.0,-10.0,8
stars-449.png,60.0,-5.0,8
stars-450.png,60.0,0.0,8
stars-451.png,60.0,5.0,8
stars-452.png,60.0,10.0,4
stars-453.png,60.0,15.0,4
stars-454.png,60.0,20.0,4
stars-455.png,60.0,25.0,4
stars-456.png,60.0,30.0,4
stars-457.png,60.0,35.0,4
stars-458.png,60.0,40.0,4
stars-459.png,60.0,45.0,11
stars-460.png,60.0,50.0,11
stars-461.png,60.0,55.0,11
stars-462.png,60.0,60.0,5
stars-463.png,60.0,65.0,5
stars-464.png,60.0,70.0,5
stars-465.png,60.0,75.0,5
stars-466.png,60.0,80.0,5
stars-467.png,60.0,85.0,5
stars-468.png,65.0,-90.0,1
stars-469.png,65.0,-85.0,1
stars-470.png,65.0,-80.0,1
stars-471.png,65.0,-75.0,1
stars-472.png,65.0,-70.0,1
stars-473.png,65.0,-65.0,1
stars-474.png,65.0,-60.0,8
stars-475.png,65.0,-55.0,8
stars-476.png,65.0,-50.0,8
stars-477.png,65.0,-45.0,8
stars-478.png,65.0,-40.0,8
stars-479.png,65.0,-35.0,8
stars-480.png,65.0,-30.0,8
stars-481.png,65.0,-25.0,8
stars-482.png,65.0,-20.0,8
stars-483.png,65.0,-15.0,8
stars-484.png,65.0,-10.0,8
stars-485.png,65.0,-5.0,8
stars-486.png,65.0,0.0,8
stars-487.png,65.0,5.0,8
stars-488.png,65.0,10.0,4
stars-489.png,65.0,15.0,4
stars-490.png,65.0,20.0,4
stars-491.png,65.0,25.0,4
stars-492.png,65.0,30.0,4
stars-493.png,65.0,35.0,4
stars-494.png,65.0,40.0,4
stars-495.png,65.0,45.0,4
stars-496.png,65.0,50.0,4
stars-497.png,65.0,55.0,4
stars-498.png,65.0,60.0,5
stars-499.png,65.0,65.0,5
stars-500.png,65.0,70.0,5
stars-501.png,65.0,75.0,5
stars-502.png,65.0,80.0,5
stars-503.png,65.0,85.0,5
stars-504.png,70.0,-90.0,1
stars-505.png,70.0,-85.0,1
stars-506.png,70.0,-80.0,1
stars-507.png,70.0,-75.0,1
stars-508.png,70.0,-70.0,1
stars-509.png,70.0,-65.0,1
stars-510.png,70.0,-60.0,8
stars-511.png,70.0,-55.0,8
stars-512.png,70.0,-50.0,8
stars-513.png,70.0,-45.0,8
stars-514.png,70.0,-40.0,8
stars-515.png,70.0,-35.0,8
stars-516.png,70.0,-30.0,8
stars-517.png,70.0,-25.0,8
stars-518.png,70.0,-20.0,8
stars-519.png,70.0,-15.0,8
stars-520.png,70.0,-10.0,8
stars-521.png,70.0,-5.0,8
stars-522.png,70.0,0.0,8
stars-523.png,70.0,5.0,4
stars-524.png,70.0,10.0,4
stars-525.png,70.0,15.0,4
stars-526.png,70.0,20.0,4
stars-527.png,70.0,25.0,4
stars-528.png,70.0,30.0,4
stars-529.png,70.0,35.0,4
stars-530.png,70.0,40.0,4
stars-531.png,70.0,45.0,4
stars-532.png,70.0,50.0,4
stars-533.png,70.0,55.0,4
stars-534.png,70.0,60.0,5
stars-535.png,70.0,65.0,5
stars-536.png,70.0,70.0,5
stars-537.png,70.0,75.0,5
stars-538.png,70.0,80.0,5
stars-539.png,70.0,85.0,5
stars-540.png,75.0,-90.0,1
stars-541.png,75.0,-85.0,1
stars-542.png,75.0,-80.0,1
stars-543.png,75.0,-75.0,1
stars-544.png,75.0,-70.0,1
stars-545.png,75.0,-65.0,1
stars-546.png,75.0,-60.0,1
stars-547.png,75.0,-55.0,8
stars-548.png,75.0,-50.0,8
stars-549.png,75.0,-45.0,8
stars-550.png,75.0,-40.0,8
stars-551.png,75.0,-35.0,8
stars-552.png,75.0,-30.0,8
stars-553.png,75.0,-25.0,8
stars-554.png,75.0,-20.0,8
stars-555.png,75.0,-15.0,8
stars-556.png,75.0,-10.0,8
stars-557.png,75.0,-5.0,8
stars-558.png,75.0,0.0,8
stars-559.png,75.0,5.0,4
stars-560.png,75.0,10.0,4
stars-561.png,75.0,15.0,4
stars-562.png,75.0,20.0,4
stars-563.png,75.0,25.0,4
stars-564.png,75.0,30.0,4
stars-565.png,75.0,35.0,4
stars-566.png,75.0,40.0,4
stars-567.png,75.0,45.0,4
stars-568.png,75.0,50.0,4
stars-569.png,75.0,55.0,4
stars-570.png,75.0,60.0,5
stars-571.png,75.0,65.0,5
stars-572.png,75.0,70.0,5
stars-573.png,75.0,75.0,5
stars-574.png,75.0,80.0,5
stars-575.png,75.0,85.0,5
stars-576.png,80.0,-90.0,1
stars-577.png,80.0,-85.0,1
stars-578.png,80.0,-80.0,1
stars-579.png,80.0,-75.0,1
stars-580.png,80.0,-70.0,1
stars-581.png,80.0,-65.0,1
stars-582.png,80.0,-60.0,1
stars-583.png,80.0,-55.0,8
stars-584.png,80.0,-50.0,8
stars-585.png,80.0,-45.0,8
stars-586.png,80.0,-40.0,8
stars-587.png,80.0,-35.0,8
stars-588.png,80.0,-30.0,8
stars-589.png,80.0,-25.0,8
stars-590.png,80.0,-20.0,8
stars-591.png,80.0,-15.0,8
stars-592.png,80.0,-10.0,8
stars-593.png,80.0,-5.0,8
stars-594.png,80.0,0.0,4
stars-595.png,80.0,5.0,4
stars-596.png,80.0,10.0,4
stars-597.png,80.0,15.0,4
stars-598.png,80.0,20.0,4
stars-599.png,80.0,25.0,4
stars-600.png,80.0,30.0,4
stars-601.png,80.0,35.0,4
stars-602.png,80.0,40.0,4
stars-603.png,80.0,45.0,4
stars-604.png,80.0,50.0,4
stars-605.png,80.0,55.0,4
stars-606.png,80.0,60.0,5
stars-607.png,80.0,65.0,5
stars-608.png,80.0,70.0,5
stars-609.png,80.0,75.0,5
stars-610.png,80.0,80.0,5
stars-611.png,80.0,85.0,5
stars-612.png,85.0,-90.0,1
stars-613.png,85.0,-85.0,1
stars-614.png,85.0,-80.0,1
stars-615.png,85.0,-75.0,1
stars-616.png,85.0,-70.0,1
stars-617.png,85.0,-65.0,1
stars-618.png,85.0,-60.0,1
stars-619.png,85.0,-55.0,8
stars-620.png,85.0,-50.0,8
stars-621.png,85.0,-45.0,8
stars-622.png,85.0,-40.0,8
stars-623.png,85.0,-35.0,8
stars-624.png,85.0,-30.0,8
stars-625.png,85.0,-25.0,8
stars-626.png,85.0,-20.0,8
stars-627.png,85.0,-15.0,8
stars-628.png,85.0,-10.0,8
stars-629.png,85.0,-5.0,8
stars-630.png,85.0,0.0,4
stars-631.png,85.0,5.0,4
stars-632.png,85.0,10.0,4
stars-633.png,85.0,15.0,4
stars-634.png,85.0,20.0,4
stars-635.png,85.0,25.0,4
stars-636.png,85.0,30.0,4
stars-637.png,85.0,35.0,4
stars-638.png,85.0,40.0,4
stars-639.png,85.0,45.0,4
stars-640.png,85.0,50.0,4
stars-641.png,85.0,55.0,4
stars-642.png,85.0,60.0,5
stars-643.png,85.0,65.0,5
stars-644.png,85.0,70.0,5
stars-645.png,85.0,75.0,5
stars-646.png,85.0,80.0,5
stars-647.png,85.0,85.0,5
stars-648.png,90.0,-90.0,1
stars-649.png,90.0,-85.0,1
stars-650.png,90.0,-80.0,1
stars-651.png,90.0,-75.0,1
stars-652.png,90.0,-70.0,1
stars-653.png,90.0,-65.0,1
stars-654.png,90.0,-60.0,1
stars-655.png,90.0,-55.0,8
stars-656.png,90.0,-50.0,8
stars-657.png,90.0,-45.0,8
stars-658.png,90.0,-40.0,8
stars-659.png,90.0,-35.0,8
stars-660.png,90.0,-30.0,8
stars-661.png,90.0,-25.0,8
stars-662.png,90.0,-20.0,8
stars-663.png,90.0,-15.0,8
stars-664.png,90.0,-10.0,8
stars-665.png,90.0,-5.0,4
stars-666.png,90.0,0.0,4
stars-667.png,90.0,5.0,4
stars-668.png,90.0,10.0,4
stars-669.png,90.0,15.0,4
stars-670.png,90.0,20.0,4
stars-671.png,90.0,25.0,4
stars-672.png,90.0,30.0,4
stars-673.png,90.0,35.0,4
stars-674.png,90.0,40.0,4
stars-675.png,90.0,45.0,4
stars-676.png,90.0,50.0,4
stars-677.png,90.0,55.0,4
stars-678.png,90.0,60.0,5
stars-679.png,90.0,65.0,5
stars-680.png,90.0,70.0,5
stars-681.png,90.0,75.0,5
stars-682.png,90.0,80.0,5
stars-683.png,90.0,85.0,5
stars-684.png,95.0,-90.0,1
stars-685.png,95.0,-85.0,1
stars-686.png,95.0,-80.0,1
stars-687.png,95.0,-75.0,1
stars-688.png,95.0,-70.0,1
stars-689.png,95.0,-65.0,1
stars-690.png,95.0,-60.0,1
stars-691.png,95.0,-55.0,8
stars-692.png,95.0,-50.0,8
stars-693.png,95.0,-45.0,8
stars-694.png,95.0,-40.0,8
stars-695.png,95.0,-35.0,8
stars-696.png,95.0,-30.0,8
stars-697.png,95.0,-25.0,8
stars-698.png,95.0,-20.0,8
stars-699.png,95.0,-15.0,8
stars-700.png,95.0,-10.0,8
stars-701.png,95.0,-5.0,4
stars-702.png,95.0,0.0,4
stars-703.png,95.0,5.0,4
stars-704.png,95.0,10.0,4
stars-705.png,95.0,15.0,4
stars-706.png,95.0,20.0,4
stars-707.png,95.0,25.0,4
stars-708.png,95.0,30.0,4
stars-709.png,95.0,35.0,4
stars-710.png,95.0,40.0,4
stars-711.png,95.0,45.0,4
stars-712.png,95.0,50.0,4
stars-713.png,95.0,55.0,4
stars-714.png,95.0,60.0,5
stars-715.png,95.0,65.0,5
stars-716.png,95.0,70.0,5
stars-717.png,95.0,75.0,5
stars-718.png,95.0,80.0,5
stars-719.png,95.0,85.0,5
stars-720.png,100.0,-90.0,1
stars-721.png,100.0,-85.0,1
stars-722.png,100.0,-80.0,1
stars-723.png,100.0,-75.0,1
stars-724.png,100.0,-70.0,1
stars-725.png,100.0,-65.0,1
stars-726.png,100.0,-60.0,1
stars-727.png,100.0,-55.0,7
stars-728.png,100.0,-50.0,7
stars-729.png,100.0,-45.0,7
stars-730.png,100.0,-40.0,7
stars-731.png,100.0,-35.0,7
stars-732.png,100.0,-30.0,7
stars-733.png,100.0,-25.0,7
stars-734.png,100.0,-20.0,7
stars-735.png,100.0,-15.0,7
stars-736.png,100.0,-10.0,7
stars-737.png,100.0,-5.0,4
stars-738.png,100.0,0.0,4
stars-739.png,100.0,5.0,4
stars-740.png,100.0,10.0,4
stars-741.png,100.0,15.0,4
stars-742.png,100.0,20.0,4
stars-743.png,100.0,25.0,4
stars-744.png,100.0,30.0,4
stars-745.png,100.0,35.0,4
stars-746.png,100.0,40.0,4
stars-747.png,100.0,45.0,4
stars-748.png,100.0,50.0,4
stars-749.png,100.0,55.0,4
stars-750.png,100.0,60.0,5
stars-751.png,100.0,65.0,5
stars-752.png,100.0,70.0,5
stars-753.png,100.0,75.0,5
stars-754.png,100.0,80.0,5
stars-755.png,100.0,85.0,5
stars-756.png,105.0,-90.0,1
stars-757.png,105.0,-85.0,1
stars-758.png,105.0,-80.0,1
stars-759.png,105.0,-75.0,1
stars-760.png,105.0,-70.0,1
stars-761.png,105.0,-65.0,1
stars-762.png,105.0,-60.0,1
stars-763.png,105.0,-55.0,7
stars-764.png,105.0,-50.0,7
stars-765.png,105.0,-45.0,7
stars-766.png,105.0,-40.0,7
stars-767.png,105.0,-35.0,7
stars-768.png,105.0,-30.0,7
stars-769.png,105.0,-25.0,7
stars-770.png,105.0,-20.0,7
stars-771.png,105.0,-15.0,7
stars-772.png,105.0,-10.0,7
stars-773.png,105.0,-5.0,4
stars-774.png,105.0,0.0,4
stars-775.png,105.0,5.0,4
stars-776.png,105.0,10.0,4
stars-777.png,105.0,15.0,4
stars-778.png,105.0,20.0,4
stars-779.png,105.0,25.0,4
stars-780.png,105.0,30.0,4
stars-781.png,105.0,35.0,4
stars-782.png,105.0,40.0,4
stars-783.png,105.0,45.0,4
stars-784.png,105.0,50.0,4
stars-785.png,105.0,55.0,4
stars-786.png,105.0,60.0,5
stars-787.png,105.0,65.0,5
stars-788.png,105.0,70.0,5
stars-789.png,105.0,75.0,5
stars-790.png,105.0,80.0,5
stars-791.png,105.0,85.0,5
stars-792.png,110.0,-90.0,1
stars-793.png,110.0,-85.0,1
stars-794.png,110.0,-80.0,1
stars-795.png,110.0,-75.0,1
stars-796.png,110.0,-70.0,1
